Dionne_Warwick	Damon_Elliott	15973	16	32.2	Dionne_Warwick	1.0	1.0
Ed_Asner	Ed_Asner_filmography	21850	22	32.04	Ed_Asner	1.0	1.0
Mitch_McConnell	Elaine_Chao	102516	104	31.8	Mitch_McConnell	1.0	1.0
The_Game_Awards	The_Game_Awards_2020	34334	35	31.64	The_Game_Awards	1.0	1.0
Theresa_May	Boris_Johnson	52853	54	31.57	Theresa_May	1.0	1.0
SEAL_Team_(TV_series)	List_of_SEAL_Team_episodes	51801	53	31.53	SEAL_Team_(TV_series)	1.0	1.0
Zoo_hypothesis	Fermi_paradox	16567	17	31.44	Zoo_hypothesis	1.0	1.0
A_Bad_Moms_Christmas	Kathryn_Hahn	18510	19	31.43	A_Bad_Moms_Christmas	1.0	1.0
Yolanda_Saldívar	Chris_Pérez	31007	32	31.26	Yolanda_Saldívar	1.0	1.0
UFC_256	Kevin_Holland_(fighter)	35842	37	31.25	UFC_256	1.0	1.0
Nikki_Tamboli	Kanchana_3	15492	16	31.23	Nikki_Tamboli	1.0	1.0
Noel_Fielding	Lliana_Bird	87110	90	31.22	Noel_Fielding	1.0	1.0
